respondent_id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,data_source_note,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
101557,-120.19,37.13,41,814,227.5219178019772,610,153,1.6227,<1H OCEAN,legacy_import,82037.0,5.3202614379084965,0.2795109555306845,3.9869281045751634
100545,-120.72,37.13,39,3338,619.6213217549968,3285,1037,1.3652,<1H OCEAN,survey_2023,61094.0,3.218900675024108,0.18562651939933994,3.167791706846673
100212,-117.78,32.67,45,234,72.11360254110257,95,38,1.6238,<1H OCEAN,survey_2023,109714.0,6.157894736842105,0.3081777886371905,2.5
100896,-121.37,37.62,18,1554,452.4277205174005,715,204,3.877,<1H OCEAN,survey_2023,205805.0,7.617647058823529,0.2911375292904765,3.5049019607843137
101492,-122.03,40.87,31,6278,1015.5418559096522,1700,957,1.1209,<1H OCEAN,survey_2023,95887.0,6.560083594566353,0.16176200317133677,1.7763845350052248
101222,-119.98,33.29,49,10193,3417.6743719102656,4291,1230,9.5862,INLAND,survey_2023,378688.0,8.2869918699187,0.33529622014228055,3.488617886178862
100916,-121.36,39.55,20,1001,315.0607220028608,406,113,3.0849,INLAND,legacy_import,118935.0,8.858407079646017,0.31474597602683396,3.5929203539823007
101551,-118.28,33.8,28,6369,1658.2458018155178,3376,1259,4.7478,<1H OCEAN,legacy_import,208624.0,5.058776806989674,0.2603620351413908,2.681493248610008
100675,-114.48,35.23,25,358,63.96016135982568,160,50,6.988,INLAND,survey_2023,327636.0,7.16,0.17865966860286503,3.2
101289,-123.51,34.43,18,1358,434.0967226388693,435,192,6.2068,INLAND,legacy_import,284139.0,7.072916666666667,0.31965885319504367,2.265625
100814,-115.6,37.87,31,556,92.8431416993814,173,68,3.3819,<1H OCEAN,legacy_import,196691.0,8.176470588235293,0.1669840678046428,2.5441176470588234
101265,-123.58,33.16,8,7305,1496.8993276992724,5206,1392,2.2679,INLAND,survey_2023,96283.0,5.247844827586207,0.2049143501299483,3.7399425287356323
100342,-122.57,33.26,52,3384,820.5089233562207,1884,495,2.0015,NEAR OCEAN,survey_2023,162450.0,6.836363636363636,0.24246717593268935,3.806060606060606
100549,-116.58,33.13,29,1178,402.979028807924,465,245,5.0828,<1H OCEAN,survey_2023,292115.0,4.808163265306122,0.3420874607877114,1.8979591836734695
101410,-122.24,36.41,7,10322,3183.0452327950507,2302,1213,0.5,<1H OCEAN,survey_2023,84191.0,8.509480626545754,0.3083748530125025,1.8977741137675186
101214,-117.36,34.68,23,1421,236.66433420619356,864,431,6.9121,INLAND,survey_2023,314315.0,3.296983758700696,0.1665477369501714,2.0046403712296983
100966,-117.11,39.41,17,7179,1698.045746601032,2445,1045,4.9516,<1H OCEAN,legacy_import,249743.0,6.869856459330143,0.23652956492562086,2.339712918660287
101230,-115.36,37.43,23,2244,1015.5418559096522,2224,618,4.5105,<1H OCEAN,survey_2023,262597.0,3.6310679611650487,0.45255875931802686,3.598705501618123
100295,-119.08,32.57,16,5453,1841.8008191764663,1968,740,1.2944,<1H OCEAN,survey_2023,110027.0,7.368918918918919,0.3377591819505715,2.6594594594594594
100695,-118.19,37.43,34,999,206.0383422974192,484,270,6.4218,INLAND,survey_2023,270734.0,3.7,0.2062445868843035,1.7925925925925925
101452,-115.61,38.94,45,4390,830.1914937566577,1255,499,1.0823,NEAR OCEAN,legacy_import,97312.0,8.797595190380761,0.18910967967122042,2.5150300601202407
100073,-116.15,40.84,2,2618,727.2163932647586,797,370,5.6971,<1H OCEAN,survey_2023,290435.0,7.075675675675676,0.2777755512852401,2.154054054054054
100605,-119.69,37.36,29,8373,2590.7115042104533,2825,1047,2.9875,ISLAND,survey_2023,176349.0,7.997134670487106,0.30941257664044586,2.6981852913085005
100104,-115.22,40.04,47,3207,913.1872043198168,910,590,6.5066,INLAND,legacy_import,305580.0,5.435593220338983,0.2847481148487112,1.5423728813559323
100645,-115.39,35.92,41,9365,2576.869353610565,2225,1279,1.4085,NEAR OCEAN,legacy_import,130760.0,7.322126661454261,0.2751595679242462,1.7396403440187647
101404,-117.66,39.61,14,5280,1674.211927098883,2184,592,6.2823,INLAND,survey_2023,269926.0,8.91891891891892,0.31708559225357635,3.689189189189189
101981,-116.27,40.15,34,339,1015.5418559096522,126,38,2.8262,INLAND,survey_2023,91578.0,8.921052631578947,2.995698689998974,3.3157894736842106
101040,-118.91,34.2,38,6550,1851.0607042049664,2353,913,2.6991,<1H OCEAN,legacy_import,99406.0,7.174151150054764,0.2826046876648804,2.5772179627601313
100439,-123.49,33.96,15,5930,1034.0011860664238,1354,755,5.0086,NEAR BAY,survey_2023,258651.0,7.854304635761589,0.17436782227089778,1.7933774834437086
101019,-123.96,39.95,10,2953,752.0535902963554,1677,474,2.8115,INLAND,survey_2023,149274.0,6.229957805907173,0.25467442949419417,3.537974683544304
100091,-117.17,41.66,4,4515,1244.565704210434,2605,871,2.7974,INLAND,legacy_import,150433.0,5.1836969001148105,0.2756513187620009,2.9908151549942597
101112,-122.06,39.28,8,6041,910.313630911214,2696,694,1.2441,<1H OCEAN,survey_2023,119046.0,8.704610951008645,0.15068922875537394,3.884726224783862
101772,-115.38,35.77,40,11846,3071.3562289391243,4459,1394,6.0445,INLAND,survey_2023,260503.0,8.497847919655667,0.25927369820522744,3.1987087517934003
100908,-121.71,35.39,4,11079,1015.5418559096522,3121,1278,4.9188,NEAR BAY,survey_2023,240139.0,8.669014084507042,0.0916636750527712,2.4420970266040687
101474,-121.03,40.46,18,2899,957.0337054061214,956,330,4.2062,INLAND,legacy_import,147729.0,8.784848484848485,0.33012545891897943,2.896969696969697
100102,-121.16,34.0,32,1050,269.45945535823563,382,240,1.7807,<1H OCEAN,legacy_import,132913.0,4.375,0.2566280527221292,1.5916666666666666
100238,-117.85,33.25,7,7108,1341.6617188173666,5125,1310,1.9691,NEAR OCEAN,survey_2023,110568.0,5.425954198473282,0.18875375897824515,3.9122137404580153
101719,-121.91,34.98,21,1776,442.1257865261485,674,219,15.0,NEAR BAY,survey_2023,500001.0,8.10958904109589,0.2489446996205791,3.077625570776256
100942,-117.79,35.32,12,3440,917.6132749886648,3115,794,10.9802,<1H OCEAN,survey_2023,475736.0,4.332493702770781,0.2667480450548444,3.9231738035264483
101270,-117.35,34.91,47,5689,1924.7036619322744,2269,982,1.8047,INLAND,survey_2023,66230.0,5.793279022403259,0.33832020775747484,2.3105906313645623
100938,-123.12,41.55,42,1621,494.3613197238591,892,236,0.5,INLAND,survey_2023,15395.0,6.86864406779661,0.3049730535002215,3.7796610169491527
101709,-117.8,41.65,8,10587,2062.751385722543,3780,1295,0.5,<1H OCEAN,survey_2023,62413.0,8.175289575289575,0.19483813976787975,2.918918918918919
101181,-120.88,35.25,42,1829,354.8296499750693,772,342,3.5681,NEAR OCEAN,survey_2023,177295.0,5.347953216374269,0.19400199561239437,2.257309941520468
101503,-120.89,32.79,15,7588,2274.277878536357,3571,1074,2.4595,INLAND,survey_2023,137025.0,7.065176908752328,0.2997203319104319,3.324953445065177
101669,-116.13,36.77,41,3080,1065.0820854058857,1046,684,2.3753,INLAND,survey_2023,91979.0,4.502923976608187,0.3458058718850278,1.5292397660818713
100005,-122.74,39.71,29,5357,1701.6557275360535,3060,1305,3.1107,INLAND,survey_2023,147137.0,4.1049808429118775,0.31765087316334767,2.3448275862068964
101832,-118.48,40.32,26,7489,1190.0303356442944,2467,1129,3.6947,<1H OCEAN,survey_2023,190221.0,6.633303808680248,0.15890377028232,2.1851195748449954
100965,-120.74,39.16,44,13044,2424.982001138297,2570,1468,8.9164,<1H OCEAN,survey_2023,378248.0,8.885558583106267,0.18590785043991853,1.7506811989100817
100018,-119.98,32.71,45,5087,1396.585383127393,1533,592,3.268,<1H OCEAN,survey_2023,125166.0,8.592905405405405,0.27454007924658796,2.589527027027027
101430,-119.75,38.02,17,3357,993.2325917490092,1608,476,9.43,<1H OCEAN,legacy_import,455605.0,7.052521008403361,0.29586910686595447,3.3781512605042017
100121,-115.34,37.3,3,9256,1791.5746992229165,3931,1071,1.864,<1H OCEAN,survey_2023,137307.0,8.642390289449112,0.19355820000247584,3.6704014939309055
100661,-114.43,40.86,25,12055,3301.04481946178,2952,1401,6.9412,NEAR BAY,survey_2023,385986.0,8.604568165596003,0.2738320049325409,2.107066381156317
100274,-119.19,41.53,25,2722,1015.5418559096522,1293,719,3.6428,<1H OCEAN,survey_2023,199240.0,3.7858136300417247,0.3730866480197106,1.7983310152990264
100433,-123.29,35.24,16,4746,1456.418257012755,1612,834,2.4302,<1H OCEAN,survey_2023,153596.0,5.690647482014389,0.30687278908823323,1.9328537170263789
100811,-115.91,38.59,27,4765,1297.2706523105414,3299,1067,3.6723,NEAR OCEAN,survey_2023,228589.0,4.465791940018744,0.2722498745667453,3.091846298031865
101300,-123.98,36.62,44,2951,444.1571277958112,2766,799,2.5178,NEAR BAY,survey_2023,162975.0,3.693366708385482,0.15051071765361274,3.4618272841051314
101335,-117.8,39.62,4,2625,736.7822343802402,548,318,6.7772,INLAND,legacy_import,283127.0,8.254716981132075,0.2806789464305677,1.7232704402515724
101884,-122.7,40.92,37,5352,1015.5418559096522,3384,1439,2.6552,INLAND,survey_2023,109240.0,3.7192494788047257,0.18974997307728927,2.3516330785267545
101907,-120.62,35.43,26,4430,799.7893740556528,2657,757,0.6673,<1H OCEAN,survey_2023,87392.0,5.852047556142669,0.18053936208931215,3.509907529722589
101570,-118.43,35.48,4,10570,3220.2975143313065,4412,1267,3.0357000000000003,<1H OCEAN,legacy_import,105144.0,8.342541436464089,0.30466390864061554,3.4822415153906867
100181,-123.17,34.52,2,7005,2309.8855036654554,3451,920,3.4796,NEAR BAY,legacy_import,237777.0,7.614130434782608,0.32974810901719565,3.751086956521739
100184,-121.72,38.71,12,5146,1369.2777865118398,2727,1213,3.5068,NEAR OCEAN,survey_2023,198093.0,4.24237427864798,0.26608585046868244,2.2481450948062656
100406,-120.41,35.96,32,5563,1332.1921686137568,2661,1305,2.9947,<1H OCEAN,survey_2023,163234.0,4.262835249042146,0.23947369559837442,2.039080459770115
100865,-118.7,38.01,23,4533,1501.4271500347747,1402,744,3.0357000000000003,<1H OCEAN,legacy_import,149035.0,6.092741935483871,0.33122151997237476,1.8844086021505377
101630,-116.74,39.63,19,3939,1277.6820670878494,2847,843,4.5496,<1H OCEAN,legacy_import,223051.0,4.672597864768683,0.3243671152799821,3.377224199288256
100520,-118.36,39.08,7,4195,1101.0042323012042,1109,584,1.8829,INLAND,survey_2023,86180.0,7.183219178082192,0.2624563128250785,1.898972602739726
101003,-116.98,38.44,16,5310,1469.0934145717183,4462,1448,3.5128,ISLAND,survey_2023,254441.0,3.6671270718232045,0.2766654264730166,3.0814917127071824
100380,-123.12,40.31,35,3312,606.4692723925385,2469,722,0.756,<1H OCEAN,legacy_import,15000.0,4.587257617728532,0.1831127030170708,3.419667590027701
101434,-122.9,39.22,36,7633,1337.3819128267442,5658,1426,1.7631,<1H OCEAN,survey_2023,77103.0,5.35273492286115,0.17521052179048135,3.967741935483871
101658,-120.33,38.34,42,6111,1003.6707603555316,4910,1365,5.4596,INLAND,legacy_import,248448.0,4.476923076923077,0.16424001969489962,3.597069597069597
101393,-119.1,35.59,41,12377,4185.96844041056,2380,1422,1.9328,<1H OCEAN,survey_2023,90348.0,8.703938115330521,0.3382054165315149,1.6736990154711673
101424,-114.43,40.45,16,9239,3204.936958144108,3386,1302,5.9085,NEAR BAY,legacy_import,342212.0,7.096006144393241,0.346892191594773,2.600614439324117
101612,-118.97,36.06,16,1964,322.159608543677,1607,627,1.2236,INLAND,survey_2023,99361.0,3.1323763955342905,0.16403238724219807,2.5629984051036683
100427,-115.42,41.58,14,2637,640.3667712651682,1978,560,1.0814,NEAR BAY,survey_2023,156771.0,4.708928571428571,0.24283912448432618,3.532142857142857
100078,-120.72,41.86,24,11024,3341.4434797961458,3394,1277,3.2022,INLAND,survey_2023,150151.0,8.632732967893501,0.30310626630951976,2.657791699295223
101597,-123.51,37.75,15,8117,1901.5810962462176,3169,1350,1.9784,NEAR OCEAN,legacy_import,143939.0,6.0125925925925925,0.2342714175491213,2.3474074074074074
101009,-119.41,32.99,28,3436,903.3821649159112,824,429,2.0247,<1H OCEAN,legacy_import,124282.0,8.00932400932401,0.2629168116751779,1.9207459207459208
101990,-116.64,33.29,24,2135,530.1255473128681,441,245,2.2724,INLAND,survey_2023,112252.0,8.714285714285714,0.24830236408096867,1.8
101661,-119.14,37.26,14,1168,221.2054580700066,743,193,2.1949,<1H OCEAN,legacy_import,143193.0,6.051813471502591,0.18938823464897828,3.849740932642487
100607,-120.66,35.12,3,3581,667.7228023577645,2851,718,0.8304,INLAND,legacy_import,45578.0,4.987465181058496,0.18646266471872788,3.9707520891364902
101800,-114.73,35.32,11,9013,3136.6796988162537,2326,1100,1.8654,<1H OCEAN,survey_2023,125425.0,8.193636363636363,0.34801727491581647,2.1145454545454547
101839,-122.05,39.0,18,11319,3158.240230656273,2639,1296,1.5032,INLAND,survey_2023,107355.0,8.733796296296296,0.2790211353172783,2.0362654320987654
101057,-120.28,33.23,1,3233,905.331645622727,2753,1037,1.3388,NEAR OCEAN,survey_2023,87494.0,3.1176470588235294,0.2800283469293928,2.6547733847637414
101440,-114.6,35.75,23,4612,1497.1498065176768,3049,1232,3.0357000000000003,INLAND,survey_2023,80549.0,3.7435064935064934,0.32462051312178597,2.4748376623376624
101514,-122.34,40.6,28,4740,1384.4779715761492,1658,547,1.9188,NEAR OCEAN,legacy_import,135054.0,8.6654478976234,0.29208396024813277,3.0310786106032905
101585,-122.94,35.62,34,2091,343.26002943474384,1834,467,4.8094,<1H OCEAN,survey_2023,257309.0,4.477516059957173,0.16416070274258435,3.9271948608137044
101091,-117.8,41.6,35,2130,325.23193979801266,430,264,1.1495,INLAND,legacy_import,86377.0,8.068181818181818,0.15269105154836274,1.628787878787879
101560,-120.77,35.41,26,2488,625.6253918326198,807,331,1.4111,<1H OCEAN,survey_2023,125355.0,7.516616314199395,0.25145715105812694,2.4380664652567976
101101,-114.61,39.61,18,3752,636.0848720382843,3226,1198,0.5,<1H OCEAN,survey_2023,69437.0,3.1318864774624373,0.16953221536201607,2.692821368948247
101129,-121.7,40.47,15,7133,1419.7802505274303,2979,837,3.9234,NEAR OCEAN,survey_2023,250612.0,8.5221027479092,0.19904391567747517,3.5591397849462365
101235,-120.61,34.72,3,964,204.5037733688144,374,216,2.6857,<1H OCEAN,survey_2023,185985.0,4.462962962962963,0.21214084374358338,1.7314814814814814
101782,-119.69,32.6,47,9166,2550.058777848704,2974,1037,4.0305,NEAR BAY,survey_2023,166349.0,8.838958534233365,0.2782084636535789,2.867888138862102
100958,-122.64,35.1,51,2186,591.4031809843896,1040,572,3.4811,<1H OCEAN,survey_2023,207188.0,3.8216783216783217,0.2705412538812395,1.8181818181818181
101662,-115.11,32.98,14,4162,1140.7775409035448,1893,591,2.7742,<1H OCEAN,survey_2023,158841.0,7.042301184433164,0.27409359464285077,3.203045685279188
100559,-118.1,37.26,7,2833,641.3745750588546,1789,759,3.8079,INLAND,survey_2023,182862.0,3.7325428194993413,0.22639413168332317,2.357048748353096
100846,-123.45,39.98,19,6531,1199.6325063088752,3325,1290,1.5926,NEAR BAY,legacy_import,133743.0,5.062790697674418,0.1836828213610282,2.5775193798449614
101868,-122.98,38.75,42,1857,540.4035168360035,522,271,2.9328,NEAR BAY,survey_2023,183622.0,6.85239852398524,0.2910088943651069,1.9261992619926198
100690,-121.06,37.54,20,81,27.308758754746307,37,16,5.8475,ISLAND,survey_2023,327552.0,5.0625,0.3371451698116828,2.3125
101519,-115.03,34.5,2,1578,269.5019879300586,756,227,0.5427,INLAND,survey_2023,47527.0,6.951541850220265,0.17078706459446044,3.3303964757709252
101955,-114.97,40.75,25,10122,1551.9849313304285,3768,1224,1.4713,INLAND,survey_2023,82529.0,8.269607843137255,0.15332789284039008,3.0784313725490198
101882,-117.94,41.6,44,10510,1015.5418559096522,3603,1358,3.1022,INLAND,survey_2023,119393.0,7.739322533136966,0.09662624699425806,2.653166421207658
100436,-123.57,36.16,52,160,33.311216183963694,92,25,6.0721,NEAR OCEAN,survey_2023,258655.0,6.4,0.20819510114977308,3.68
100490,-119.74,35.21,14,11918,2802.211556181488,2411,1460,3.0101,INLAND,survey_2023,86310.0,8.163013698630136,0.23512431248376306,1.6513698630136986
101854,-115.11,38.79,9,5052,1256.9247329906138,2018,855,2.0764,<1H OCEAN,survey_2023,131511.0,5.908771929824561,0.24879745308602808,2.360233918128655
101629,-119.8,38.46,48,5510,1547.59297947088,1141,671,1.9235,<1H OCEAN,survey_2023,124447.0,8.211624441132638,0.2808698692324646,1.700447093889717
101387,-122.99,37.79,3,4333,1166.6108284064426,1046,498,4.1468,NEAR BAY,survey_2023,220598.0,8.700803212851406,0.26923859413949747,2.1004016064257027
100069,-114.43,35.64,31,483,125.2386978066674,202,108,0.63,INLAND,legacy_import,69696.0,4.472222222222222,0.25929337020013954,1.8703703703703705
101572,-116.93,40.48,11,11165,3701.925781627094,2276,1300,0.5,INLAND,survey_2023,44282.0,8.588461538461539,0.33156522898585705,1.7507692307692309
101184,-123.27,37.39,43,2807,701.6983268890265,1735,625,4.7594,<1H OCEAN,survey_2023,303976.0,4.4912,0.24998159133916156,2.776
100011,-114.6,33.1,22,4147,1281.554254802179,1722,465,2.6033,NEAR BAY,survey_2023,167073.0,8.918279569892473,0.30903165054308634,3.703225806451613
100144,-121.45,36.98,47,2570,641.9794535802471,988,386,0.5645,INLAND,survey_2023,18974.0,6.658031088082901,0.24979745275495996,2.5595854922279795
100917,-114.82,40.56,15,3593,957.0748480019984,1637,836,1.7197,<1H OCEAN,survey_2023,63988.0,4.297846889952153,0.2663720701369325,1.958133971291866
101541,-123.23,40.19,24,12543,2659.712699210226,3614,1483,5.5068,<1H OCEAN,survey_2023,327180.0,8.457855697909643,0.21204757228814688,2.436952124072825
101451,-118.12,38.91,41,3868,968.7807538352156,1491,493,0.7245,<1H OCEAN,legacy_import,86882.0,7.845841784989858,0.25046038103288926,3.024340770791075
100639,-120.53,39.17,13,47,8.219743621152874,24,9,3.1852,<1H OCEAN,survey_2023,160129.0,5.222222222222222,0.1748881621521888,2.6666666666666665
100176,-117.39,35.15,24,7687,2486.76485932942,5435,1391,5.9062,NEAR BAY,survey_2023,301739.0,5.526240115025161,0.3235026485403174,3.90726096333573
100994,-120.69,33.75,49,150,34.56978770275983,54,27,3.9827,INLAND,survey_2023,173738.0,5.555555555555555,0.2304652513517322,2.0
100440,-123.45,37.76,46,7470,1940.1578673652807,2886,1481,2.3807,INLAND,survey_2023,107158.0,5.0438892640108035,0.2597266221372531,1.948683322079676
100521,-120.49,33.78,1,3374,1142.2067946479872,1955,795,13.5712,<1H OCEAN,survey_2023,500001.0,4.244025157232705,0.3385319486212173,2.459119496855346
101998,-123.73,37.53,23,1524,288.97390619387096,779,217,6.7212,NEAR OCEAN,legacy_import,312139.0,7.023041474654378,0.18961542401172635,3.589861751152074
101959,-116.44,32.87,36,2963,961.4534150753268,1244,623,0.5352,<1H OCEAN,legacy_import,42252.0,4.756019261637239,0.324486471507029,1.9967897271268058
101712,-116.49,39.21,42,2242,771.4351977570697,1924,498,4.8026,NEAR BAY,legacy_import,237834.0,4.502008032128514,0.34408349587737275,3.8634538152610443
101004,-116.23,37.93,47,6213,1787.5104220592327,1555,739,4.0536,<1H OCEAN,survey_2023,184731.0,8.407307171853857,0.28770488042157294,2.1041948579161027
101255,-120.0,33.86,47,1148,280.34827771036487,762,340,2.91,INLAND,legacy_import,169949.0,3.376470588235294,0.24420581682087533,2.2411764705882353
101234,-117.78,36.21,4,4563,1553.2156521140855,3359,1034,4.0356,INLAND,survey_2023,218600.0,4.412959381044487,0.3403935244606806,3.248549323017408
101664,-114.38,37.74,12,626,205.27674829913144,318,97,2.7673,INLAND,survey_2023,111521.0,6.453608247422681,0.3279181282733729,3.2783505154639174
100143,-121.29,35.49,42,276,47.85305345385866,231,59,1.786,NEAR BAY,survey_2023,121497.0,4.677966101694915,0.17338062845600963,3.9152542372881354
100753,-120.95,35.78,34,7327,1990.4753373704184,3257,853,0.5,INLAND,survey_2023,80411.0,8.58968347010551,0.2716630732046429,3.8182883939038685
100519,-122.8,39.37,26,1067,209.74317542136544,470,293,0.5228,<1H OCEAN,legacy_import,60630.0,3.641638225255973,0.19657279795816818,1.6040955631399318
